term,count,bucket
past,5,tp
any,5,tp
directly,5,tp
religious,5,tp
young,5,tp
outgroup,5,tp
expression,5,tp
must,5,tp
senators,5,tp
gop119thcongress,5,tp
magagop,5,tp
groups,5,tp
being,5,tp
death,5,tp
such,5,tp
2nd,5,tp
became,5,tp
when,5,tp
minnesota,5,tp
male,5,tp
criminals,5,tp
defenseless,5,tp
lives,5,tp
challenge,5,tp
hot,5,tp
live,5,tp
emissions,5,tp
ice,5,tp
factual,5,tp
economic_cost_benefit_framing,5,tp
using,5,tp
bill,5,tp
attacking,5,tp
uvalde,5,tp
parkland,5,tp
money,5,tp
opening,5,tp
training,5,tp
dems,5,tp
colonization,5,tp
buy,5,tp
addresses,5,tp
positions,5,tp
mike,5,tp
hard,5,tp
murders,5,tp
bullshit,5,tp
legislature,5,tp
working,5,tp
nazi,5,tp
hoax,5,tp
asshole,5,tp
views,5,tp
unrestricted,5,tp
nouns,4,tp
ain,4,tp
ya,4,tp
addressee,4,tp
address,4,tp
renewable,4,tp
success,4,tp
tanks,4,tp
platform,4,tp
force,4,tp
institutions,4,tp
mild,4,tp
non,4,tp
scope,4,tp
crowd,4,tp
classy,4,tp
historical_analogy_reference,4,tp
hands,4,tp
way,4,tp
lgbtqia,4,tp
voting,4,tp
conspiracy,4,tp
fox,4,tp
rw,4,tp
trolls,4,tp
qanan,4,tp
pizza,4,tp
gate,4,tp
urgent,4,tp
warning,4,tp
conversational,4,tp
hedging_or_qualification,4,tp
history,4,tp
down,4,tp
aren,4,tp
ignorance,4,tp
woman,4,tp
careful,4,tp
threatened,4,tp
go,4,tp
imperative,4,tp
action,4,tp
enough,4,tp
reps,4,tp
gopscotus,4,tp
dem,4,tp
commentator,4,tp
mean,4,tp
two,4,tp
terrorist,4,tp
pay,4,tp
issue,4,tp
judgment,4,tp
perceived,4,tp
country,4,tp
locations,4,tp
politicians,4,tp
could,4,tp
mocking,4,tp
embedded,4,tp
attributed,4,tp
introduced,4,tp
insulting,4,tp
enforcement,4,tp
cost,4,tp
harm,4,tp
genuinely,4,tp
else,4,tp
fuels,4,tp
idiot,4,tp
reilly,4,tp
supremacy,4,tp
men,4,tp
agenda,4,tp
item,4,tp
coward,4,tp
racism,4,tp
sexism,4,tp
crisis,4,tp
three,4,tp
cue,4,tp
simple,4,tp
united,4,tp
supports,4,tp
general,4,tp
permits,4,tp
aca,4,tp
fmla,4,tp
fact,4,tp
text,4,tp
which,4,tp
place,4,tp
calls,4,tp
weapon,4,tp
answer,4,tp
confiscation,4,tp
convention,4,tp
then,4,tp
loss,4,tp
human,4,tp
yet,4,tp
worse,4,tp
cult,4,tp
fetish,4,tp
better,4,tp
missouri,4,tp
stand,4,tp
ground,4,tp
midterms,4,tp
gerrymandering,4,tp
cause,4,tp
frame,4,tp
bs,4,tp
assembly,4,tp
prevented,4,tp
had,4,tp
resistance,3,tp
tyrannical,3,tp
audience,3,tp
organization,3,tp
position,3,tp
challenging,3,tp
needed,3,tp
fool,3,tp
colloquial,3,tp
humping,3,tp
most,3,tp
got,3,tp
publix,3,tp
expresses,3,tp
under,3,tp
pressure,3,tp
eyesore,3,tp
exclamation,3,tp
marks,3,tp
jobs,3,tp
evaluation,3,tp
ones,3,tp
honest,3,tp
doesn,3,tp
assertive,3,tp
going,3,tp
followed,3,tp
dense,3,tp
oh,3,tp
look,3,tp
clutch,3,tp
pearls,3,tp
targeted,3,tp
part,3,tp
know,3,tp
depend,3,tp
upon,3,tp
george,3,tp
flat,3,tp
necessary,3,tp
time,3,tp
years,3,tp
propaganda,3,tp
regulation,3,tp
exploiting,3,tp
first,3,tp
haven,3,tp
taken,3,tp
very,3,tp
rebuke,3,tp
community,3,tp
mace,3,tp
stun,3,tp
brass,3,tp
knuckles,3,tp
protection,3,tp
urges,3,tp
chaos,3,tp
accusatory,3,tp
rapists,3,tp
pedos,3,tp
noncritical,3,tp
thinkers,3,tp
gopvoters,3,tp
severe,3,tp
listed,3,tp
imbeciles,3,tp
attributes,3,tp
saying,3,tp
having,3,tp
target,3,tp
interpretation,3,tp
birthright,3,tp
citizenship,3,tp
needs,3,tp
acceptable,3,tp
price,3,tp
intense,3,tp
lack,3,tp
guys,3,tp
shoot,3,tp
thing,3,tp
sentence,3,tp
initial,3,tp
lazy,3,tp
canada,3,tp
get,3,tp
toward,3,tp
high,3,tp
overreach,3,tp
strip,3,tp
assertion,3,tp
off,3,tp
policing,3,tp
alleged,3,tp
defending,3,tp
police,3,tp
actual,3,tp
hit,3,tp
voted,3,tp
above,3,tp
hashtag_or_mention_pattern,3,tp
profiteers,3,tp
sandy,3,tp
hook,3,tp
anything,3,tp
according,3,tp
common,3,tp
context,3,tp
assholes,3,tp
speaker,3,tp
destroying,3,tp
dismissal,3,tp
allegedly,3,tp
admitting,3,tp
demand,3,tp
forcing,3,tp
stripping,3,tp
implied,3,tp
social,3,tp
term,3,tp
fuckface,3,tp
jfk,3,tp
spending,3,tp
entire,3,tp
wouldn,3,tp
programs,3,tp
burning,3,tp
planet,3,tp
knowledge,3,tp
gullible,3,tp
killer,3,tp
anyone,3,tp
posters,3,tp
election,3,tp
enumerates,3,tp
defends,3,tp
shitty,3,tp
mirrored,3,tp
industrialization,3,tp
causal,3,tp
sandyhook,3,tp
fun,3,tp
sensitive,3,tp
beto,3,tp
rourke,3,tp
assault,3,tp
save,3,tp
rejection,3,tp
disqualifying,3,tp
bcz,3,tp
wait,3,tp
georgia,3,tp
outcomes,3,tp
consequences,3,tp
federalist,3,tp
minimum,3,tp
killed,3,tp
attacks,3,tp
obstinacy,3,tp
influence,3,tp
slogan,3,tp
deny,3,tp
dismissive,3,tp
finally,3,tp
wildest,3,tp
dream,3,tp
schmitt,3,tp
permit,3,tp
less,3,tp
held,3,tp
blood,3,tp
gutted,3,tp
borders,3,tp
made,3,tp
sure,3,tp
grabs,3,tp
worked,3,tp
permanently,3,tp
tense,3,tp
bible,3,tp
thumping,3,tp
scientism,3,tp
evolution,3,tp
marxist,3,tp
nazis,3,tp
problematic,3,tp
nice,3,tp
try,3,tp
regulations,3,tp
constantly,3,tp
boebert,3,tp
baisley,3,tp
overturning,3,tp
trumplicans,3,tp
counterfactual,3,tp
maggots,3,tp
absurd,3,tp
dogs,3,tp
geographic,2,tp
enabling,2,tp
overthrow,2,tp
rationale,2,tp
movement,2,tp
terrorists,2,tp
derisive,2,tp
storage,2,tp
causes,2,tp
forced,2,tp
onto,2,tp
good,2,tp
institutes,2,tp
construction,2,tp
sighted,2,tp
alarmed,2,tp
2a,2,tp
folks,2,tp
greatness,2,tp
names,2,tp
slogans,2,tp
through,2,tp
revival,2,tp
beautiful,2,tp
turbines,2,tp
highly,2,tp
parallelism,2,tp
fragments,2,tp
locks,2,tp
doors,2,tp
questions,2,tp
efficacy,2,tp
predictive,2,tp
find,2,tp
wants,2,tp
debate,2,tp
lgbtq,2,tp
he,2,tp
homegrown,2,tp
setup,2,tp
outraged,2,tp
shooters,2,tp
sequence,2,tp
examples,2,tp
etc,2,tp
conspiracies,2,tp
theories,2,tp
oil,2,tp
cnn,2,tp
msnbc,2,tp
ccp,2,tp
enumeration,2,tp
register,2,tp
form,2,tp
kind,2,tp
travesty,2,tp
presented,2,tp
concrete,2,tp
book,2,tp
put,2,tp
games,2,tp
pick,2,tp
historical,2,tp
400,2,tp
deprivation,2,tp
demonstrate,2,tp
attention,2,tp
addressed,2,tp
mentions,2,tp
argumentative,2,tp
wording,2,tp
bc,2,tp
racial,2,tp
prescribes,2,tp
protective,2,tp
alone,2,tp
instructions,2,tp
vigilant,2,tp
teach,2,tp
there,2,tp
actor,2,tp
mob,2,tp
series,2,tp
lengths,2,tp
motivate,2,tp
appeal,2,tp
join,2,tp
representatives,2,tp
continued,2,tp
targeting,2,tp
fentanyl,2,tp
entities,2,tp
traffickers,2,tp
hashtag,2,tp
thieves,2,tp
traitors,2,tp
figures,2,tp
broad,2,tp
separated,2,tp
shot,2,tp
college,2,tp
campus,2,tp
famous,2,tp
few,2,tp
worth,2,tp
tradeoff,2,tp
bernie,2,tp
sanders,2,tp
attribution,2,tp
interpretive,2,tp
inconsistency,2,tp
possibly,2,tp
clich,2,tp
crystal,2,tp
clear,2,tp
label,2,tp
christ,2,tp
sake,2,tp
ever,2,tp
witness,2,tp
killings,2,tp
planned,2,tp
parenthood,2,tp
casual,2,tp
response,2,tp
us_state,2,tp
passed,2,tp
define,2,tp
move,2,tp
guess,2,tp
least,2,tp
lawmakers,2,tp
denied,2,tp
schools,2,tp
elite,2,tp
elites,2,tp
owners,2,tp
regular,2,tp
done,2,tp
scare,2,tp
gadsden,2,tp
federal,2,tp
alarm,2,tp
reproductive,2,tp
harmed,2,tp
future,2,tp
alive,2,tp
hate,2,tp
doing,2,tp
quote,2,tp
daddy,2,tp
engineering,2,tp
fourteen,2,tp
gunned,2,tp
capacity,2,tp
rifles,2,tp
immigration,2,tp
air,2,tp
operations,2,tp
2025,2,tp
carbon,2,tp
illegal,2,tp
crossings,2,tp
sensible,2,tp
able,2,tp
fight,2,tp
prevent,2,tp
didn,2,tp
protect,2,tp
always,2,tp
criticism,2,tp
cities,2,tp
fetishists,2,tp
defenders,2,tp
activists,2,tp
defund,2,tp
communities,2,tp
motherfuckers,2,tp
mockery,2,tp
anger,2,tp
fossilfools,2,tp
present,2,tp
individual,2,tp
scientific,2,tp
vagueness,2,tp
economic,2,tp
costs,2,tp
real,2,tp
alarmist,2,tp
once,2,tp
activist,2,tp
sense,2,tp
oklahoma,2,tp
speaking,2,tp
love,2,tp
including,2,tp
accusation,2,tp
lied,2,tp
bob,2,tp
woodward,2,tp
lie,2,tp
fauci,2,tp
conditions,2,tp
bro,2,tp
wtf,2,tp
dm,2,tp
dms,2,tp
trespasser,2,tp
hostile,2,tp
yourself,2,tp
happy,2,tp
cowardly,2,tp
retargets,2,tp
contains,2,tp
assassinated,2,tp
certainly,2,tp
argue,2,tp
evaluative,2,tp
scary,2,tp
controlling,2,tp
dark,2,tp
manipulated,2,tp
presents,2,tp
leftist,2,tp
program,2,tp
same,2,tp
sex,2,tp
interracial,2,tp
marriages,2,tp
achievements,2,tp
equal,2,tp
nonvoting,2,tp
situation,2,tp
narrative,2,tp
responsibility,2,tp
existence,2,tp
monarchy,2,tp
invokes,2,tp
colonial,2,tp
believe,2,tp
king,2,tp
great,2,tp
watching,2,tp
el,2,tp
paso,2,tp
vegas,2,tp
buffalo,2,tp
funding,2,tp
education,2,tp
clauses,2,tp
lists,2,tp
unfortunately,2,tp
profane,2,tp
carrying,2,tp
events,2,tp
overweight,2,tp
family,2,tp
late,2,tp
times,2,tp
regularly,2,tp
train,2,tp
christian,2,tp
ammosexuals,2,tp
violent,2,tp
extremists,2,tp
serves,2,tp
search,2,tp
virgins,2,tp
eliminating,2,tp
elimination,2,tp
specific,2,tp
deregulated,2,tp
tattoo,2,tp
graham,2,tp
platner,2,tp
irredeemably,2,tp
soulless,2,tp
ghoul,2,tp
harsh,2,tp
conventions,2,tp
safe,2,tp
security,2,tp
courts,2,tp
judge,2,tp
broader,2,tp
appointed,2,tp
fraud,2,tp
lax,2,tp
nonpartisan,2,tp
normalized,2,tp
dozen,2,tp
news,2,tp
disapproval,2,tp
even,2,tp
fumbasses,2,tp
check,2,tp
qualify,2,tp
conflict,2,tp
obsession,2,tp
reduce,2,tp
vulgar,2,tp
sus,2,tp
eat,2,tp
flaming,2,tp
dumpster,2,tp
younger,2,tp
contested,2,tp
dana,2,tp
loesch,2,tp
lines,2,tp
rejecting,2,tp
arguments,2,tp
peoples,2,tp
come,2,tp
true,2,tp
fantasy,2,tp
actually,2,tp
backed,2,tp
150million,2,tp
harms,2,tp
deserve,2,tp
insulted,2,tp
accountable,2,tp
kills,2,tp
instead,2,tp
curfews,2,tp
make,2,tp
madness,2,tp
ongoing,2,tp
similar,2,tp
reason,2,tp
unholy,2,tp
fine,2,tp
righteous,2,tp
hubristic,2,tp
religion,2,tp
faith,2,tp
labeled,2,tp
ideological,2,tp
secular,2,tp
materialists,2,tp
values,2,tp
running,2,tp
rather,2,tp
abbreviation,2,tp
environment,2,tp
designed,2,tp
economy,2,tp
pushing,2,tp
transparent,2,tp
rolling,2,tp
restrict,2,tp
again,2,tp
leave,2,tp
rebuttal,2,tp
commonsense,2,tp
creating,2,tp
went,2,tp
corporate,2,tp
bans,2,tp
admit,2,tp
forward,2,tp
continue,2,tp
designing,2,tp
civilian,2,tp
firearms,2,tp
civilians,2,tp
pretending,2,tp
dialectal,1,tp
reforms,1,tp
justified,1,tp
tyranny,1,tp
characterized,1,tp
rhetorical_challenge,1,tp
challenges,1,tp
act,1,tp
stated,1,tp
acting,1,tp
advocacy,1,tp
arming,1,tp
via,1,tp
several,1,tp
wordplay,1,tp
countries,1,tp
explaining,1,tp
example,1,tp
causal_explanatory_sentence_structure,1,tp
explanatory,1,tp
level,1,tp
operate,1,tp
publicizing,1,tp
spooked,1,tp
distinction,1,tp
company,1,tp
handling,1,tp
enthusiast,1,tp
corporation,1,tp
business,1,tp
management,1,tp
promotion,1,tp
banning,1,tp
cave,1,tp
conditional,1,tp
reasoning,1,tp
react,1,tp
quietly,1,tp
chalk,1,tp
frequent,1,tp
wind,1,tp
farm,1,tp
job,1,tp
parodic,1,tp
contradictory,1,tp
clean,1,tp
subsidies,1,tp
scam,1,tp
repetition_of_key_terms,1,tp
affect,1,tp
analogy,1,tp
comparing,1,tp
opposes,1,tp
obtaining,1,tp
idea,1,tp
predicted,1,tp
consequence,1,tp
concession,1,tp
identity_label_density,1,tp
status,1,tp
affiliation,1,tp
demographic,1,tp
wasn,1,tp
nor,1,tp
performatively,1,tp
accused,1,tp
registered,1,tp
accusing,1,tp
isn,1,tp
extensive,1,tp
noun,1,tp
list_or_catalog_style,1,tp
catalog,1,tp
hoaxes,1,tp
jewish,1,tp
space,1,tp
lasers,1,tp
scale,1,tp
discusses,1,tp
networks,1,tp
endangers,1,tp
decades,1,tp
big,1,tp
plain,1,tp
tragedy,1,tp
changes,1,tp
described,1,tp
reining,1,tp
measures,1,tp
qualifies,1,tp
grief,1,tp
admonishing,1,tp
civil,1,tp
salience,1,tp
ignorant,1,tp
commands,1,tp
read,1,tp
paid,1,tp
victim,1,tp
blames,1,tp
preparation,1,tp
emphatic_warning,1,tp
supremacist,1,tp
addressing,1,tp
agitators,1,tp
defensive,1,tp
coercive,1,tp
bodily,1,tp
pee,1,tp
other,1,tp
empire,1,tp
fail,1,tp
endless,1,tp
preventable,1,tp
legislators,1,tp
securing,1,tp
further,1,tp
ending,1,tp
concatenated,1,tp
rogan,1,tp
mcconnell,1,tp
criminal,1,tp
accusations,1,tp
slurs,1,tp
nonstandard_compounding,1,tp
compressed,1,tp
compounds,1,tp
without,1,tp
spaces,1,tp
poc,1,tp
accountability,1,tp
2016,1,tp
20,1,tp
22,1,tp
24,1,tp
causal_blame_assignment,1,tp
assigns,1,tp
labeling,1,tp
outgroups,1,tp
nondems,1,tp
dem119thcongress,1,tp
radicaldems,1,tp
comma,1,tp
ellipses,1,tp
period,1,tp
clusters,1,tp
quote_or_attributed_claim,1,tp
controversial,1,tp
stark,1,tp
socialist,1,tp
fourteenth,1,tp
14th,1,tp
literally,1,tp
says,1,tp
conscious,1,tp
qualification,1,tp
clarity,1,tp
thousand,1,tp
asterisks,1,tp
phd,1,tp
system,1,tp
interpretations,1,tp
amendments,1,tp
obviously,1,tp
expletive,1,tp
intensifier,1,tp
witnesses,1,tp
designation,1,tp
preservation,1,tp
causing,1,tp
tolerance,1,tp
preserve,1,tp
current,1,tp
rednecks,1,tp
complicit,1,tp
unborn,1,tp
conditional_temporal_when_structure,1,tp
establishing,1,tp
turning,1,tp
point,1,tp
definition,1,tp
critical,1,tp
legislative,1,tp
something,1,tp
alongside,1,tp
contrastive,1,tp
beneficiaries,1,tp
crazy,1,tp
churches,1,tp
walmarts,1,tp
theaters,1,tp
night,1,tp
clubs,1,tp
concerts,1,tp
presidents,1,tp
racialized,1,tp
coastal,1,tp
cartels,1,tp
enforcers,1,tp
implies,1,tp
inaction,1,tp
somehow,1,tp
powerful,1,tp
guy,1,tp
ended,1,tp
instantly,1,tp
structure,1,tp
dove,1,tp
tables,1,tp
texted,1,tp
loved,1,tp
feared,1,tp
libertarian,1,tp
symbolism,1,tp
insufficient,1,tp
little,1,tp
wrapped,1,tp
wingers,1,tp
liberals,1,tp
gutting,1,tp
body,1,tp
bumper,1,tp
sticker,1,tp
told,1,tp
3am,1,tp
12,1,tp
old,1,tp
heat,1,tp
concern,1,tp
talk,1,tp
emotionally,1,tp
gets,1,tp
bad,1,tp
effects,1,tp
days,1,tp
anxiety,1,tp
language,1,tp
bitch,1,tp
killing,1,tp
students,1,tp
class,1,tp
motivated,1,tp
took,1,tp
opponent,1,tp
smarmy,1,tp
jackass,1,tp
favoring,1,tp
armor,1,tp
piercing,1,tp
bullets,1,tp
here,1,tp
canadian,1,tp
estimate,1,tp
quantified,1,tp
335,1,tp
876,1,tp
tonnes,1,tp
taxpayer,1,tp
costing,1,tp
taxpayers,1,tp
billions,1,tp
blamed,1,tp
millions,1,tp
absolutely,1,tp
staggering,1,tp
screaming,1,tp
footprints,1,tp
while,1,tp
ignoring,1,tp
epithet,1,tp
shitshow,1,tp
em,1,tp
won,1,tp
dictatorship,1,tp
rebuts,1,tp
opposing,1,tp
exaggeration,1,tp
did,1,tp
cited,1,tp
chicago,1,tp
baltimore,1,tp
pronoun,1,tp
fellow,1,tp
gangbangers,1,tp
tearing,1,tp
apart,1,tp
competence,1,tp
side,1,tp
barn,1,tp
implicit,1,tp
valentenya,1,tp
exploit,1,tp
benefit,1,tp
crushing,1,tp
families,1,tp
urge,1,tp
messaging,1,tp
tricolon,1,tp
repetition,1,tp
grifter,1,tp
exploitation,1,tp
grifters,1,tp
laments,1,tp
tolerating,1,tp
murder,1,tp
murdering,1,tp
hope,1,tp
freedom,1,tp
california,1,tp
anticipates,1,tp
intimidation,1,tp
insists,1,tp
fear,1,tp
defiant,1,tp
commitment,1,tp
speech,1,tp
idiomatic,1,tp
dog,1,tp
hollering,1,tp
mad,1,tp
alarmism,1,tp
adds,1,tp
among,1,tp
destructive,1,tp
ways,1,tp
19,1,tp
health,1,tp
admitted,1,tp
lying,1,tp
recording,1,tp
statements,1,tp
100s,1,tp
1000s,1,tp
died,1,tp
remember,1,tp
please,1,tp
forget,1,tp
flu,1,tp
model,1,tp
referenced,1,tp
exploited,1,tp
pawns,1,tp
policymakers,1,tp
allowing,1,tp
risk,1,tp
exist,1,tp
help,1,tp
loser,1,tp
advocating,1,tp
trespassers,1,tp
trigger,1,tp
freak,1,tp
mindset,1,tp
pearl,1,tp
clutching,1,tp
self_harm_directed_insult,1,tp
includes,1,tp
directive,1,tp
implying,1,tp
numbered,1,tp
defining,1,tp
vices,1,tp
holy,1,tp
trinity,1,tp
nothing,1,tp
matters,1,tp
emoji,1,tp
assassination,1,tp
discourse,1,tp
protecting,1,tp
critiques,1,tp
expensive,1,tp
unjustified,1,tp
secure,1,tp
gold,1,tp
plated,1,tp
billion,1,tp
dollar,1,tp
disbelief,1,tp
imagine,1,tp
another,1,tp
mismanaged,1,tp
ampersand,1,tp
standing,1,tp
century,1,tp
ago,1,tp
planetary,1,tp
hidden,1,tp
thought,1,tp
brains,1,tp
easily,1,tp
scientists,1,tp
knew,1,tp
sadness,1,tp
segment,1,tp
portrayed,1,tp
symbol,1,tp
mark,1,tp
mortality,1,tp
futures,1,tp
acronyms,1,tp
areas,1,tp
sit,1,tp
marriage,1,tp
protections,1,tp
narratives,1,tp
contributed,1,tp
pushed,1,tp
delivered,1,tp
wins,1,tp
explanation,1,tp
critics,1,tp
online,1,tp
deliver,1,tp
adjective,1,tp
lmao,1,tp
involving,1,tp
exists,1,tp
industrial,1,tp
moralized,1,tp
monarchist,1,tp
populations,1,tp
feeling,1,tp
feel,1,tp
living,1,tp
vulnerability,1,tp
cultural,1,tp
generalized,1,tp
monarchists,1,tp
smug,1,tp
incompetent,1,tp
las,1,tp
contrasts,1,tp
redirecting,1,tp
funds,1,tp
parallel,1,tp
buybacks,1,tp
strict,1,tp
buyback,1,tp
fairs,1,tp
flower,1,tp
festivals,1,tp
pejorative,1,tp
personal,1,tp
descriptors,1,tp
demean,1,tp
underdressed,1,tp
sarcastically,1,tp
incompatible,1,tp
market,1,tp
joyful,1,tp
covered,1,tp
participants,1,tp
complaint,1,tp
thinking,1,tp
carriers,1,tp
clowns,1,tp
description,1,tp
polarized,1,tp
facing,1,tp
purchase,1,tp
call,1,tp
tone,1,tp
queer,1,tp
successful,1,tp
praised_actor_type,1,tp
empower,1,tp
solidarity,1,tp
armed_visibility_theme,1,tp
emphasizes,1,tp
visible,1,tp
presence,1,tp
benefits,1,tp
readers,1,tp
serve,1,tp
prescription,1,tp
describing,1,tp
racist,1,tp
candidates,1,tp
makes,1,tp
entirely,1,tp
tolerated,1,tp
flaws,1,tp
understanding,1,tp
ex,1,tp
mercenary,1,tp
message,1,tp
abbreviations,1,tp
dashes,1,tp
punchline,1,tp
punctuation,1,tp
disallowed,1,tp
practice,1,tp
highlighting,1,tp
interest,1,tp
fundraiser,1,tp
ballot,1,tp
also,1,tp
appointments,1,tp
create,1,tp
incumbency,1,tp
advantages,1,tp
show,1,tp
incumbent,1,tp
reelected,1,tp
selection,1,tp
result,1,tp
dismissing,1,tp
warns,1,tp
low,1,tp
information,1,tp
affects,1,tp
research,1,tp
