post_id,confusion_bucket,category,feature_name,feature_value,is_open_ended,confidence,evidence_span,rationale,llm_model,chunk_idx,batch_id,call_timestamp
bluesky_0124cf953eceb26614c7a5439a94d734a5e9ba3378b3dae5b4b9debc827b8aa9,fn,surface_lexical,approximate_token_length_band,short,False,0.95,If only this much attention was paid,The post consists of one short sentence.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0124cf953eceb26614c7a5439a94d734a5e9ba3378b3dae5b4b9debc827b8aa9,fn,topic_subject,primary_policy_domain,guns and school security,False,0.98,gun reform or security after a mass shooting,The original explicitly discusses gun reform and mass shootings.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0124cf953eceb26614c7a5439a94d734a5e9ba3378b3dae5b4b9debc827b8aa9,fn,topic_subject,culture_war_topic_salience,school shootings and gun reform,False,0.95,especially at our schools,Gun reform after school mass shootings is a salient culture-war policy topic.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0124cf953eceb26614c7a5439a94d734a5e9ba3378b3dae5b4b9debc827b8aa9,fn,semantic_content,normative_moral_language,implies insufficient attention to shootings and school security,False,0.9,If only this much attention was paid,The phrasing expresses a value judgment about misplaced attention.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0124cf953eceb26614c7a5439a94d734a5e9ba3378b3dae5b4b9debc827b8aa9,fn,pragmatics_intent,venting_or_expressive,expresses frustration about policy attention,False,0.9,If only this much attention,The counterfactual wish construction conveys frustration.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0124cf953eceb26614c7a5439a94d734a5e9ba3378b3dae5b4b9debc827b8aa9,fn,target_directionality,mirror_shift_direction,mirror shifts issue from gun reform after school shootings to border security after illegal-immigrant crime,False,0.95,securing the border or protecting communities,The mirror replaces gun-policy concern with immigration and border-security concern.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0124cf953eceb26614c7a5439a94d734a5e9ba3378b3dae5b4b9debc827b8aa9,fn,compositional_syntax,conditional_if_then_structure,counterfactual if-only construction,False,0.92,If only this much attention was paid,The sentence is structured around an explicit if-only counterfactual.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_025026f4b5fd31a16c60a86b173236f95eab651858e59fdfd4a8cdaeccd6dd51,fn,surface_lexical,approximate_token_length_band,short,False,0.94,No one needs an assault weapon,The original is a short two-sentence statement.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_025026f4b5fd31a16c60a86b173236f95eab651858e59fdfd4a8cdaeccd6dd51,fn,topic_subject,primary_policy_domain,guns and assault-weapon regulation,False,0.99,assault weapon,The post directly discusses assault weapons.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_025026f4b5fd31a16c60a86b173236f95eab651858e59fdfd4a8cdaeccd6dd51,fn,topic_subject,culture_war_topic_salience,gun rights versus assault-weapon bans,False,0.95,Second Amendment,The mirror frames gun regulation through Second Amendment politics.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_025026f4b5fd31a16c60a86b173236f95eab651858e59fdfd4a8cdaeccd6dd51,fn,semantic_content,policy_prescription_present,opposes civilian need for assault weapons,False,0.96,No one needs an assault weapon,The text advances a policy-relevant position against assault weapons.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_025026f4b5fd31a16c60a86b173236f95eab651858e59fdfd4a8cdaeccd6dd51,fn,semantic_content,causal_claim_present,claims the weapon’s purpose is assaultive killing capacity,False,0.93,the purpose of which is right in the name,The post explains opposition by attributing purpose to the weapon category.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_025026f4b5fd31a16c60a86b173236f95eab651858e59fdfd4a8cdaeccd6dd51,fn,semantic_content,normative_moral_language,morally negative framing of assault weapons as mass-killing tools,False,0.95,to kill as many as possible in the shortest time,The wording strongly condemns the function of the weapon.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_025026f4b5fd31a16c60a86b173236f95eab651858e59fdfd4a8cdaeccd6dd51,fn,target_directionality,mirror_shift_direction,mirror shifts from anti-assault-weapon claim to pro-gun-rights critique of the left,False,0.94,the left's obsession with banning,The mirror targets left-wing gun-control advocates instead of the weapon itself.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_025026f4b5fd31a16c60a86b173236f95eab651858e59fdfd4a8cdaeccd6dd51,fn,target_directionality,criticized_actor_type,left-wing gun-control advocates criticized in mirror,False,0.9,the left's obsession,The mirror explicitly criticizes the left over assault-weapon bans.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_042ac13fcf272d1a3717e6fce311df73a517da37329780f960422d6c02161f45,fn,surface_lexical,approximate_token_length_band,medium,False,0.92,-United States has significant issues,The post contains a short blame line followed by two substantive bullet-like claims.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_042ac13fcf272d1a3717e6fce311df73a517da37329780f960422d6c02161f45,fn,surface_lexical,named_proper_nouns_density,contains political party and country names,False,0.9,United States,"The text includes named political and geographic entities such as Republican, Democrat, and United States.",gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_042ac13fcf272d1a3717e6fce311df73a517da37329780f960422d6c02161f45,fn,topic_subject,primary_policy_domain,"child safety, sexual abuse, and gun deaths",False,0.97,child sexual abuse,The original focuses on child sexual abuse and firearm deaths among children.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_042ac13fcf272d1a3717e6fce311df73a517da37329780f960422d6c02161f45,fn,topic_subject,geographic_scope,national United States scope,False,0.94,in the U.S.,The original explicitly situates the claims in the United States.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_042ac13fcf272d1a3717e6fce311df73a517da37329780f960422d6c02161f45,fn,semantic_content,factual_assertion_vs_speculation,statistical claims about child abuse and firearm deaths,False,0.97,at least one in four girls and one in 20 boys,The post presents numeric factual assertions.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_042ac13fcf272d1a3717e6fce311df73a517da37329780f960422d6c02161f45,fn,semantic_content,victimhood_or_persecution_framing,children and teens framed as victims of social harms,False,0.9,Firearm deaths are the leading cause of death for children and teens,The original centers harm to children and teens.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_042ac13fcf272d1a3717e6fce311df73a517da37329780f960422d6c02161f45,fn,pragmatics_intent,ridicule_or_mockery,sarcastic blame formula directed at a party,False,0.88,Thank a Republican,"The imperative thanks a political party for negative conditions, functioning as mock blame.",gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_042ac13fcf272d1a3717e6fce311df73a517da37329780f960422d6c02161f45,fn,target_directionality,criticized_actor_type,Republicans criticized in original; Democrats criticized in mirror,False,0.95,Thank a Republican,The original targets Republicans while the mirror targets Democrats.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_042ac13fcf272d1a3717e6fce311df73a517da37329780f960422d6c02161f45,fn,target_directionality,mirror_shift_direction,mirror shifts blame from Republicans and child/gun issues to Democrats and border/crime issues,False,0.96,Thank a Democrat,The mirror changes both the blamed party and policy harms.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_042ac13fcf272d1a3717e6fce311df73a517da37329780f960422d6c02161f45,fn,compositional_syntax,list_or_enumeration,bullet-like enumeration of claims,False,0.97,--Firearm deaths are,The post lists multiple claims in dash-prefixed segments.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,surface_lexical,profanity_or_taboo_language,uses fuck,False,0.92,who the fuck was asking?!!,The post contains explicit profanity.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,surface_lexical,high_punctuation_intensity,multiple punctuation marks for emphasis,False,0.92,asking?!!,The rhetorical question ends with clustered punctuation.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,surface_lexical,all_caps_emphasis,ALL used for emphasis in mirror,False,0.9,ALL Trump's fault,The mirror uses all-caps ALL to intensify the claim.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,topic_subject,specific_event_or_bill_reference,Hurricane Katrina in original; COVID in mirror,False,0.94,Katrina hit,The texts reference specific major events.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,topic_subject,primary_policy_domain,climate and media coverage in original; COVID/media in mirror,False,0.95,global warming,The original discusses global warming in cable news coverage.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,surface_lexical,named_proper_nouns_density,multiple media and political proper nouns,False,0.9,FOX kept saying,"The texts name FOX, CNN, COVID, and Trump.",gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,pragmatics_intent,rhetorical_question,angry rhetorical question about unwanted media framing,False,0.96,who the fuck was asking?!!,The question is not a request for information but an emphatic objection.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,pragmatics_intent,venting_or_expressive,expresses personal rejection of cable news coverage,False,0.94,"Turned it off then, haven’t seen it since",The speaker narrates irritation and withdrawal from the media source.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,target_directionality,criticized_actor_type,media outlet criticized,False,0.96,FOX kept saying,The original criticizes FOX’s framing of Katrina and global warming.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,target_directionality,mirror_shift_direction,mirror shifts criticized media from FOX/climate framing to CNN/anti-Trump COVID framing,False,0.96,CNN kept screaming,The mirror swaps the target media outlet and political framing.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_04b7f0b6bc4598605ef9497a7d478f8a8569f5f90f5a257fd76858c8ce0ae336,fn,compositional_syntax,rhetorical_question,explicit rhetorical question,False,0.96,who the fuck was asking?!!,The punctuation and context mark the question as rhetorical.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06bc0e261ae5737e90e03d229791ad411d9e51a8140f72f4677b56e452c5ef18,fn,surface_lexical,profanity_or_taboo_language,uses shitless,False,0.91,scared shitless,The post includes taboo language.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06bc0e261ae5737e90e03d229791ad411d9e51a8140f72f4677b56e452c5ef18,fn,surface_lexical,informal_register_or_slang,ampersand and blunt colloquial phrasing,False,0.9,exhibitors & influencers,The text uses informal symbols and colloquial expressions such as scared shitless.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06bc0e261ae5737e90e03d229791ad411d9e51a8140f72f4677b56e452c5ef18,fn,topic_subject,primary_policy_domain,climate and conservation politics,False,0.98,the climate crisis,The original centers climate crisis and conservation organizations.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06bc0e261ae5737e90e03d229791ad411d9e51a8140f72f4677b56e452c5ef18,fn,semantic_content,economic_cost_benefit_framing,financial benefit and clout prioritized over stated concern,False,0.94,come a distant second to the personal financial benefit,The text frames actors’ motives in terms of personal financial or status gains.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06bc0e261ae5737e90e03d229791ad411d9e51a8140f72f4677b56e452c5ef18,fn,semantic_content,causal_claim_present,claims institutions avoid politics while climate conditions worsen,False,0.91,as the climate breaks down,The post links organizational fear and inaction to worsening climate conditions.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06bc0e261ae5737e90e03d229791ad411d9e51a8140f72f4677b56e452c5ef18,fn,semantic_content,normative_moral_language,criticizes perceived self-interest by environmental actors,False,0.9,personal financial benefit they get,The post morally faults actors for prioritizing benefit over crisis concern.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06bc0e261ae5737e90e03d229791ad411d9e51a8140f72f4677b56e452c5ef18,fn,pragmatics_intent,emphatic_outrage,strongly worded complaint about conservation organizations,False,0.91,scared shitless of “politics”,The profanity and accusatory wording intensify the criticism.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06bc0e261ae5737e90e03d229791ad411d9e51a8140f72f4677b56e452c5ef18,fn,target_directionality,criticized_actor_type,influencers and conservation organizations criticized,False,0.94,exhibitors & influencers,"The original targets exhibitors, influencers, and conservation organizations.",gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06bc0e261ae5737e90e03d229791ad411d9e51a8140f72f4677b56e452c5ef18,fn,target_directionality,mirror_shift_direction,mirror shifts critique toward activists and progressive climate influencers harming working-class livelihoods,False,0.95,activists & progressive influencers,The mirror retargets the criticism to progressive activists and climate organizations.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,surface_lexical,approximate_token_length_band,medium,False,0.93,Biden had to drag Obama,The post is a medium-length multi-sentence political comparison.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,surface_lexical,named_proper_nouns_density,"many named politicians, institutions, and policies",False,0.96,Biden had to drag Obama,"The texts include Biden, Obama, SCOTUS, Green New Deal, Trump, and Goldman Sachs.",gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,topic_subject,primary_policy_domain,"civil rights, student loans, climate/infrastructure policy",False,0.95,gay rights,"The original discusses gay rights, student loan forgiveness, and the Green New Deal.",gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,topic_subject,specific_event_or_bill_reference,SCOTUS student-loan ruling and Green New Deal infrastructure reference,False,0.93,SCOTUS blocked him,The original references specific institutions and policy programs.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,semantic_content,factual_assertion_vs_speculation,asserts specific actions and policy efforts by presidents,False,0.94,Biden worked hard to implement student loan forgiveness,The post makes factual claims about political actors’ actions.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,semantic_content,normative_moral_language,evaluates Obama negatively despite praising Biden actions,False,0.88,Obama was a disappointment,The post explicitly judges Obama as disappointing.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,target_directionality,praised_actor_type,Biden praised in original for policy efforts,False,0.94,Biden worked hard,The original presents Biden as taking positive policy actions.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,target_directionality,criticized_actor_type,Obama criticized in original; Trump criticized in mirror,False,0.95,Obama was a disappointment,"The original culminates in criticism of Obama, while the mirror criticizes Trump.",gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,target_directionality,mirror_shift_direction,mirror shifts comparison from Biden-versus-Obama disappointment to Trump failing populist promises,False,0.96,Trump had to be dragged,The mirror replaces Democratic intraparty criticism with criticism of Trump’s governance.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,compositional_syntax,anaphora_or_parallelism,repeated sentence openings with Biden,False,0.92,Biden had to... Biden worked... Biden put,The original uses repeated subject-initial clauses to list Biden’s actions.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_06d7b8cc08ae3bd46971b8dbb611a4bd4a2cccfc2c161c0026ac01ce525d509c,fn,compositional_syntax,list_or_enumeration,enumerates multiple policy examples,False,0.94,gay rights. Biden worked hard... Biden put,The post lists several issue areas to support its evaluation.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_072b5953585646047ec5978fbacb43e4c7815cea1dd4212742749ca310310008,fn,surface_lexical,approximate_token_length_band,short,False,0.96,When you combine common-sense gun laws,The post is a single short sentence.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_072b5953585646047ec5978fbacb43e4c7815cea1dd4212742749ca310310008,fn,topic_subject,primary_policy_domain,gun policy,False,0.98,common-sense gun laws,The sentence centers gun laws.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_072b5953585646047ec5978fbacb43e4c7815cea1dd4212742749ca310310008,fn,topic_subject,culture_war_topic_salience,gun policy combined with culture-war stereotypes in mirror,False,0.9,safe spaces and participation trophies,The mirror uses culture-war shorthand such as safe spaces and participation trophies.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_072b5953585646047ec5978fbacb43e4c7815cea1dd4212742749ca310310008,fn,semantic_content,causal_claim_present,claims combining laws and culture produces toughness or defenselessness,False,0.9,you get some folks who can tussle,The when-you-combine construction presents an outcome caused by combining factors.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_072b5953585646047ec5978fbacb43e4c7815cea1dd4212742749ca310310008,fn,pragmatics_intent,ridicule_or_mockery,mirror mocks a perceived soft culture,False,0.89,safe spaces and participation trophies,The mirror uses stereotyped phrases to deride the culture it describes.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_072b5953585646047ec5978fbacb43e4c7815cea1dd4212742749ca310310008,fn,target_directionality,mirror_shift_direction,mirror shifts from favorable common-sense gun-law framing to anti-gun-control ridicule,False,0.94,radical gun grabs,The mirror recasts gun laws as radical gun grabs and targets progressive culture.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_072b5953585646047ec5978fbacb43e4c7815cea1dd4212742749ca310310008,fn,compositional_syntax,conditional_if_then_structure,when-clause followed by result clause,False,0.97,When you combine... you get,The sentence uses a conditional-like when/result structure.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_072b5953585646047ec5978fbacb43e4c7815cea1dd4212742749ca310310008,fn,compositional_syntax,second_person_direct_address,generic second-person you,False,0.95,When you combine,The sentence addresses the reader with generic you.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0800ed49b10202c10874d4bc49902044ef78a45c22831c7130ca7f61aa79d049,fn,surface_lexical,approximate_token_length_band,short,False,0.96,GOP closing loopholes,The post is a brief two-fragment statement.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0800ed49b10202c10874d4bc49902044ef78a45c22831c7130ca7f61aa79d049,fn,surface_lexical,informal_register_or_slang,compressed social-media style with party abbreviation,False,0.9,GOP,"The post uses abbreviated, fragmentary political commentary.",gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0800ed49b10202c10874d4bc49902044ef78a45c22831c7130ca7f61aa79d049,fn,topic_subject,primary_policy_domain,welfare/food assistance and gun laws,False,0.96,feeding the hungry,The original contrasts food assistance restrictions with gun-law gaps.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0800ed49b10202c10874d4bc49902044ef78a45c22831c7130ca7f61aa79d049,fn,semantic_content,normative_moral_language,criticizes policy inconsistency on hunger and gun laws,False,0.92,leaving gaps in gun laws big enough for a semi to drive through,The metaphor condemns perceived laxity in gun laws.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0800ed49b10202c10874d4bc49902044ef78a45c22831c7130ca7f61aa79d049,fn,pragmatics_intent,sarcasm_or_irony,sarcastic party-characterization punchline,False,0.95,On brand,The phrase implies the conduct is predictably bad for the targeted party.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0800ed49b10202c10874d4bc49902044ef78a45c22831c7130ca7f61aa79d049,fn,pragmatics_intent,ridicule_or_mockery,mocking shorthand about partisan behavior,False,0.94,On brand,The punchline ridicules the party as predictably hypocritical.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0800ed49b10202c10874d4bc49902044ef78a45c22831c7130ca7f61aa79d049,fn,target_directionality,criticized_actor_type,Republican Party criticized in original; Democrats criticized in mirror,False,0.95,GOP closing loopholes,The original targets GOP conduct while the mirror targets Democrats.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0800ed49b10202c10874d4bc49902044ef78a45c22831c7130ca7f61aa79d049,fn,target_directionality,mirror_shift_direction,mirror shifts from GOP hunger/gun-law critique to Democrats gun-owner/border critique,False,0.96,Dems tightening restrictions,The mirror changes both party target and policy contrast.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_0800ed49b10202c10874d4bc49902044ef78a45c22831c7130ca7f61aa79d049,fn,compositional_syntax,contrastive_but_however_structure,but contrasts strictness in one area with laxity in another,False,0.97,but leaving gaps,The post uses a but construction to contrast policy actions.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_083877a8fb68602468aa9564d011eef649334136aa669a8f84845ac4f231dd03,fn,surface_lexical,all_caps_emphasis,NOT used for emphasis,False,0.93,The NRA is absolutely NOT,The post uses capitalized NOT for emphasis.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_083877a8fb68602468aa9564d011eef649334136aa669a8f84845ac4f231dd03,fn,surface_lexical,approximate_token_length_band,medium,False,0.94,The NRA is absolutely NOT the organization,The post is a medium-length paragraph with several sentences.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_083877a8fb68602468aa9564d011eef649334136aa669a8f84845ac4f231dd03,fn,surface_lexical,named_proper_nouns_density,organization and leader names present,False,0.94,The NRA,"The texts name the NRA, Wayne Lapierre, the ACLU, and Anthony Romero.",gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
bluesky_083877a8fb68602468aa9564d011eef649334136aa669a8f84845ac4f231dd03,fn,topic_subject,primary_policy_domain,gun rights organizations and gun safety,False,0.97,gun safety and responsible gun ownership,The original discusses the NRA and responsible gun ownership.,gpt-5.5,0,fn/batch_0000,2026-07-16T04:03:29.535499+00:00
